Objects
100
,,Global Angle Mannequin:Mannequin,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
23270,0,0.168842,-0.065219,3.198669,1313.513184,927.388000,789.234863
23271,0,0.165490,-0.064203,3.201704,1313.675537,927.587097,789.413269
23272,0,0.166355,-0.062260,3.201824,1313.638916,927.595764,789.445129
23273,0,0.165807,-0.063818,3.202258,1313.141235,927.013489,788.932922
23274,0,0.164943,-0.061150,3.203974,1313.492676,927.454529,789.347290
23275,0,0.169540,-0.065441,3.198238,1313.546753,927.443542,789.276062
23276,0,0.168098,-0.066351,3.198483,1313.382935,927.255249,789.141235
23277,0,0.165871,-0.062653,3.201810,1313.644531,927.576233,789.436523
23278,0,0.165379,-0.060916,3.203930,1313.516724,927.464539,789.351318
23279,0,0.166079,-0.062589,3.201879,1313.642944,927.589844,789.447632
23280,0,0.166136,-0.062953,3.201687,1313.632813,927.616089,789.457947
23281,0,0.168715,-0.065478,3.198588,1313.510254,927.387146,789.233887
23282,0,0.168685,-0.066131,3.198280,1313.531982,927.401611,789.246094
23283,0,0.165922,-0.063151,3.201384,1313.678711,927.583496,789.441040
23284,0,0.165074,-0.061265,3.203897,1313.497192,927.460938,789.346313
23285,0,0.169485,-0.064935,3.198434,1313.525635,927.390869,789.241699
23286,0,0.164982,-0.061858,3.203989,1313.518188,927.453125,789.333374
23287,0,0.169454,-0.064705,3.198619,1313.516846,927.411499,789.250183
23288,0,0.164415,-0.064408,3.202115,1313.548340,927.465515,789.330139
23289,0,0.169534,-0.064923,3.198332,1313.535034,927.409424,789.277405
23290,0,0.170061,-0.064170,3.198633,1313.517578,927.405945,789.253113
23291,0,0.165062,-0.061556,3.203998,1313.521973,927.453857,789.328735
23292,0,0.166096,-0.063116,3.201480,1313.667603,927.619568,789.465393
23293,0,0.169384,-0.065676,3.198202,1313.540771,927.444153,789.290771
23294,0,0.165185,-0.061151,3.203917,1313.493408,927.457092,789.348206
23295,0,0.164310,-0.063835,3.202621,1313.492554,927.426880,789.318115
23296,0,0.166285,-0.062452,3.201673,1313.645264,927.588135,789.450989
23297,0,0.165680,-0.063096,3.201681,1313.633911,927.573975,789.426758
23298,0,0.168767,-0.065640,3.198417,1313.552368,927.440613,789.273071
23299,0,0.165126,-0.060969,3.204046,1313.488770,927.453857,789.338013
23300,0,0.165881,-0.063735,3.201871,1313.688110,927.563721,789.399597
23301,0,0.169349,-0.065091,3.198407,1313.524536,927.433533,789.284912
23302,0,0.165610,-0.064128,3.201555,1313.694336,927.570374,789.416382
23303,0,0.168891,-0.065677,3.198414,1313.516357,927.398438,789.255188
23304,0,0.168547,-0.063093,3.200769,1313.390137,927.276978,789.173767
23305,0,0.165965,-0.063661,3.201863,1313.658691,927.603394,789.433289
23306,0,0.162179,-0.061890,3.205570,1313.246582,927.212036,789.137695
23307,0,0.165754,-0.063875,3.201556,1313.655273,927.624939,789.447144
23308,0,0.168321,-0.063168,3.200802,1313.370972,927.271179,789.168030
23309,0,0.165053,-0.061122,3.204014,1313.498291,927.448120,789.338867
23310,0,0.165064,-0.061357,3.204079,1313.479614,927.467102,789.337830
23311,0,0.166001,-0.062686,3.201545,1313.667725,927.574219,789.432739
23312,0,0.168206,-0.063727,3.200738,1313.391357,927.298767,789.188721
23313,0,0.166585,-0.062521,3.201387,1313.672485,927.609009,789.465088
23314,0,0.166154,-0.062917,3.201632,1313.659546,927.608398,789.450378
23315,0,0.168147,-0.063579,3.200839,1313.352173,927.255188,789.149475
23316,0,0.166579,-0.062058,3.201704,1313.660522,927.618652,789.460815
23317,0,0.165997,-0.063136,3.201515,1313.655273,927.606079,789.464355
23318,0,0.168918,-0.066213,3.198046,1313.537109,927.424805,789.273132
23319,0,0.165255,-0.060927,3.204162,1313.490967,927.468628,789.336365
23320,0,0.166070,-0.063062,3.201721,1313.643433,927.612671,789.463745
23321,0,0.169498,-0.064949,3.198384,1313.538086,927.393372,789.250122
23322,0,0.166330,-0.062785,3.201471,1313.676880,927.594849,789.437683
23323,0,0.169054,-0.065265,3.198204,1313.565552,927.407532,789.241760
23324,0,0.168506,-0.065259,3.199087,1313.351196,927.247437,789.115295
23325,0,0.165946,-0.062959,3.201680,1313.630249,927.619141,789.471558
23326,0,0.165791,-0.063678,3.202380,1313.124512,926.995239,788.918457
23327,0,0.168813,-0.065488,3.198449,1313.533081,927.412109,789.255615
23328,0,0.168488,-0.063016,3.200785,1313.396240,927.265808,789.163391
23329,0,0.166201,-0.062903,3.201906,1313.651489,927.584473,789.420715
23330,0,0.168705,-0.062613,3.201041,1313.388184,927.268066,789.157227
23331,0,0.164788,-0.062247,3.203869,1313.526001,927.449829,789.330139
23332,0,0.168670,-0.066583,3.198002,1313.543701,927.430969,789.272034
23333,0,0.166318,-0.063567,3.201719,1313.699097,927.581543,789.424622
23334,0,0.168991,-0.065863,3.198180,1313.537231,927.405518,789.248962
23335,0,0.165714,-0.063402,3.201403,1313.666626,927.583923,789.439758
23336,0,0.165176,-0.060942,3.203975,1313.502563,927.455078,789.352844
23337,0,0.165649,-0.064234,3.201650,1313.687622,927.561340,789.407959
23338,0,0.169289,-0.065359,3.198098,1313.562012,927.401917,789.253723
23339,0,0.169083,-0.065688,3.198276,1313.560791,927.429443,789.281372
23340,0,0.168434,-0.063296,3.200744,1313.392578,927.286743,789.183594
23341,0,0.169061,-0.065387,3.198387,1313.539795,927.391296,789.250427
23342,0,0.169097,-0.065230,3.198365,1313.541626,927.389587,789.242920
23343,0,0.164975,-0.062213,3.203877,1313.565552,927.442566,789.330383
23344,0,0.165500,-0.063781,3.201536,1313.670654,927.604980,789.457153
23345,0,0.165785,-0.064031,3.201585,1313.671143,927.605286,789.450745
23346,0,0.164889,-0.062938,3.202401,1313.507568,927.457520,789.342041
23347,0,0.168483,-0.065706,3.198629,1313.380493,927.228394,789.117554
23348,0,0.165429,-0.060863,3.203821,1313.513306,927.469666,789.368225
23349,0,0.168436,-0.063077,3.200776,1313.385376,927.251282,789.148254
23350,0,0.166369,-0.062182,3.201973,1313.660522,927.569397,789.407104
23351,0,0.169257,-0.065444,3.198268,1313.535034,927.419861,789.257751
23352,0,0.169077,-0.065752,3.198108,1313.547852,927.408203,789.257019
23353,0,0.165006,-0.061316,3.203893,1313.491211,927.458374,789.353027
23354,0,0.164190,-0.065029,3.202269,1313.538330,927.484436,789.317627
23355,0,0.165638,-0.064034,3.202227,1313.121094,926.984497,788.901245
23356,0,0.165189,-0.064184,3.201389,1313.650757,927.597900,789.450012
23357,0,0.166372,-0.062246,3.201847,1313.663208,927.568054,789.427429
23358,0,0.166165,-0.062985,3.201555,1313.660645,927.607910,789.449036
23359,0,0.166337,-0.062446,3.201729,1313.664795,927.582031,789.430908
23360,0,0.168223,-0.063798,3.200793,1313.381836,927.291260,789.173706
23361,0,0.165195,-0.061255,3.204136,1313.497437,927.456665,789.324036
23362,0,0.166642,-0.062392,3.201584,1313.656982,927.599609,789.445251
23363,0,0.169256,-0.064752,3.198631,1313.518555,927.396179,789.245483
23364,0,0.169077,-0.065485,3.198542,1313.522095,927.408325,789.252869
23365,0,0.168678,-0.062996,3.200765,1313.396851,927.281799,789.175171
23366,0,0.168512,-0.063135,3.200858,1313.387573,927.294189,789.169861
23367,0,0.169450,-0.064984,3.198339,1313.531372,927.398804,789.255371
23368,0,0.169441,-0.064954,3.198354,1313.545654,927.402649,789.259338
23369,0,0.168105,-0.063993,3.200694,1313.382324,927.274170,789.175659
23370,0,0.165319,-0.060726,3.204038,1313.498413,927.455505,789.333740
23371,0,0.167997,-0.064105,3.200642,1313.389648,927.270386,789.168762
23372,0,0.164971,-0.061677,3.203835,1313.502930,927.458435,789.358459
23373,0,0.162185,-0.061727,3.205610,1313.250732,927.213257,789.133728
23374,0,0.165724,-0.063198,3.201592,1313.659302,927.556458,789.434937
23375,0,0.161430,-0.064199,3.205720,1313.316895,927.182922,789.075500
23376,0,0.166472,-0.062341,3.201624,1313.659546,927.611328,789.455383
23377,0,0.165075,-0.061490,3.203787,1313.501099,927.472351,789.367737
23378,0,0.167663,-0.065881,3.199085,1313.365967,927.232361,789.108765
23379,0,0.169480,-0.065296,3.198313,1313.540894,927.426270,789.271851
23380,0,0.169449,-0.064959,3.198429,1313.531128,927.391479,789.236938
23381,0,0.168344,-0.063660,3.200637,1313.402466,927.282288,789.173462
23382,0,0.165493,-0.060346,3.203943,1313.518677,927.455383,789.344788
23383,0,0.169393,-0.065151,3.198499,1313.546021,927.432922,789.276123
23384,0,0.168570,-0.063522,3.200731,1313.386475,927.315308,789.187134
23385,0,0.169056,-0.065557,3.198403,1313.533569,927.402893,789.256714
23386,0,0.165880,-0.063173,3.201459,1313.653687,927.588196,789.456665
23387,0,0.161869,-0.062333,3.205541,1313.270630,927.190613,789.122009
23388,0,0.168256,-0.063646,3.200713,1313.381836,927.272522,789.159424
23389,0,0.169217,-0.065365,3.198347,1313.537476,927.409180,789.250122
23390,0,0.168513,-0.063679,3.200629,1313.408081,927.310791,789.191284
23391,0,0.166062,-0.062977,3.201628,1313.637573,927.610718,789.449219
23392,0,0.165706,-0.064051,3.202273,1313.126221,927.017029,788.926331
23393,0,0.166228,-0.063131,3.201604,1313.653687,927.612976,789.465576
23394,0,0.168098,-0.066202,3.198617,1313.376831,927.258057,789.130432
23395,0,0.166336,-0.062610,3.201854,1313.671509,927.611328,789.435059
23396,0,0.166007,-0.063090,3.201399,1313.657837,927.618713,789.452576
23397,0,0.165041,-0.061389,3.203882,1313.506104,927.467102,789.347351
23398,0,0.165593,-0.060893,3.203727,1313.534058,927.497437,789.381897
23399,0,0.165851,-0.063495,3.201542,1313.684692,927.596130,789.429199
23400,0,0.168727,-0.065703,3.198420,1313.531738,927.400146,789.245178
23401,0,0.165909,-0.062880,3.201397,1313.663818,927.587036,789.445251
23402,0,0.164901,-0.063284,3.202464,1313.493042,927.478027,789.351318
23403,0,0.167918,-0.065854,3.199041,1313.349976,927.230896,789.107666
23404,0,0.169273,-0.064998,3.198379,1313.539063,927.419556,789.258057
23405,0,0.168316,-0.063317,3.200831,1313.388184,927.284607,789.166504
23406,0,0.165620,-0.063975,3.202362,1313.130859,927.013489,788.928101
23407,0,0.168382,-0.065423,3.198860,1313.357178,927.233398,789.128662
23408,,,,,,,
23409,,,,,,,
23410,0,0.165092,-0.061009,3.203945,1313.499268,927.453491,789.348389
23411,0,0.165924,-0.063734,3.201550,1313.672852,927.598389,789.436157
23412,0,0.165092,-0.061513,3.203731,1313.503784,927.459534,789.365479
23413,0,0.165938,-0.062757,3.201620,1313.653564,927.575500,789.438293
23414,0,0.165162,-0.060745,3.204007,1313.496216,927.425781,789.326782
23415,0,0.169121,-0.065473,3.198315,1313.533203,927.370300,789.261108
23416,0,0.168344,-0.063283,3.200815,1313.379150,927.271240,789.161804
23417,0,0.166050,-0.063932,3.201577,1313.728271,927.570313,789.390808
23418,0,0.165009,-0.061426,3.204050,1313.502930,927.441101,789.333679
23419,0,0.168276,-0.063628,3.200710,1313.389771,927.279663,789.174805
23420,0,0.165502,-0.064585,3.202197,1313.128418,927.006531,788.934326
23421,0,0.165711,-0.063008,3.202015,1313.657349,927.550964,789.391296
23422,0,0.168558,-0.063406,3.200792,1313.399414,927.330200,789.195435
23423,0,0.165922,-0.062857,3.201653,1313.639893,927.592346,789.450317
23424,0,0.164869,-0.061730,3.203961,1313.499512,927.433838,789.333801
23425,0,0.168528,-0.063529,3.200665,1313.412231,927.305664,789.191772
23426,0,0.164630,-0.062177,3.203835,1313.526245,927.429871,789.326904
23427,0,0.162109,-0.061866,3.205651,1313.266602,927.193726,789.126038
23428,0,0.165040,-0.061059,3.203858,1313.495483,927.457214,789.352844
23429,0,0.166319,-0.062334,3.201799,1313.632813,927.574951,789.438110
23430,0,0.164063,-0.065001,3.202140,1313.564331,927.456543,789.312500
23431,0,0.165974,-0.062619,3.201524,1313.653687,927.588989,789.423096
23432,0,0.169666,-0.064860,3.198468,1313.534180,927.404663,789.249756
23433,0,0.169312,-0.065594,3.198201,1313.532104,927.416748,789.268433
23434,0,0.165834,-0.063639,3.202353,1313.130127,926.997986,788.912598
23435,0,0.166109,-0.063592,3.201681,1313.679565,927.601868,789.443359
23436,0,0.165090,-0.061169,3.203957,1313.494385,927.455200,789.349854
23437,0,0.168548,-0.063481,3.200467,1313.423950,927.319580,789.209045
23438,0,0.169060,-0.065466,3.198530,1313.519653,927.392944,789.254333
23439,0,0.165743,-0.064015,3.202226,1313.135498,926.986511,788.920471
23440,0,0.169282,-0.065590,3.198212,1313.537231,927.381287,789.257568
23441,0,0.168874,-0.062575,3.200845,1313.400757,927.295166,789.175415
23442,0,0.169349,-0.065259,3.198287,1313.541748,927.416138,789.264038
23443,0,0.166502,-0.062437,3.201822,1313.635254,927.629761,789.463501
23444,0,0.164345,-0.063879,3.202398,1313.485718,927.462280,789.342346
23445,0,0.164963,-0.061171,3.204025,1313.487427,927.435242,789.335876
23446,0,0.165267,-0.060692,3.204034,1313.507690,927.450378,789.347229
23447,0,0.168282,-0.063741,3.200616,1313.406860,927.273193,789.176208
23448,0,0.168885,-0.062863,3.200603,1313.422607,927.307495,789.194580
23449,0,0.166645,-0.062396,3.201704,1313.653076,927.604858,789.458008
23450,0,0.169442,-0.065102,3.198348,1313.548340,927.401123,789.270386
23451,0,0.169384,-0.065178,3.198475,1313.531982,927.424683,789.270081
23452,0,0.164688,-0.061432,3.203915,1313.497192,927.415955,789.331665
23453,0,0.169151,-0.065255,3.198345,1313.538330,927.401367,789.246155
23454,0,0.167717,-0.066341,3.198753,1313.366943,927.227417,789.109680
23455,0,0.166053,-0.062985,3.201701,1313.639038,927.604614,789.449890
23456,0,0.165384,-0.064441,3.202316,1313.121826,927.015076,788.929260
23457,0,0.169579,-0.064748,3.198394,1313.535889,927.426941,789.269592
23458,0,0.169206,-0.065007,3.198266,1313.553589,927.407532,789.250854
23459,0,0.170179,-0.064255,3.198263,1313.556885,927.406311,789.265808
23460,0,0.166174,-0.062850,3.201649,1313.642578,927.601685,789.452087
23461,0,0.169419,-0.065447,3.198298,1313.520874,927.412720,789.268799
23462,0,0.165808,-0.063206,3.201580,1313.652954,927.601074,789.435852
23463,0,0.169103,-0.065564,3.198245,1313.540649,927.388123,789.239929
23464,0,0.166109,-0.063003,3.201875,1313.641602,927.591248,789.447815
23465,0,0.168912,-0.065443,3.198534,1313.513550,927.381714,789.238281
23466,0,0.166007,-0.062596,3.201753,1313.649170,927.594238,789.442017
23467,0,0.169073,-0.065394,3.198476,1313.526855,927.420837,789.262756
23468,0,0.166463,-0.062919,3.201793,1313.692627,927.575684,789.412537
23469,0,0.168236,-0.065571,3.198959,1313.362793,927.225464,789.106262
23470,0,0.164763,-0.061922,3.204182,1313.491699,927.449036,789.328003
23471,0,0.168669,-0.062929,3.200564,1313.414307,927.290405,789.186401
23472,0,0.168952,-0.065983,3.198081,1313.537964,927.400818,789.261597
23473,0,0.166479,-0.062436,3.201837,1313.667603,927.589355,789.437866
23474,0,0.169483,-0.064711,3.198530,1313.528320,927.407593,789.247009
23475,0,0.169142,-0.065376,3.198388,1313.530884,927.401489,789.258362
23476,0,0.166339,-0.062491,3.201679,1313.667480,927.592957,789.441772
23477,0,0.165913,-0.063673,3.202325,1313.125122,927.022034,788.936157
23478,0,0.169683,-0.064646,3.198328,1313.550903,927.431274,789.264648
23479,0,0.169543,-0.064611,3.198617,1313.533081,927.400085,789.257019
23480,0,0.168460,-0.063288,3.200750,1313.382202,927.275879,789.164551
23481,0,0.165830,-0.063404,3.201507,1313.665771,927.601624,789.451050
23482,0,0.162017,-0.062018,3.205593,1313.256226,927.196350,789.131897
23483,0,0.166249,-0.062467,3.201744,1313.652100,927.594788,789.434570
23484,0,0.165650,-0.063568,3.201711,1313.676025,927.585632,789.419922
23485,0,0.165585,-0.064069,3.202232,1313.124512,927.004333,788.933594
23486,0,0.169429,-0.064960,3.198487,1313.534180,927.406311,789.248596
23487,0,0.165591,-0.063632,3.201315,1313.670654,927.594727,789.439026
23488,0,0.168070,-0.065661,3.198681,1313.395874,927.240173,789.106995
23489,0,0.164944,-0.061759,3.204200,1313.508057,927.443481,789.330383
23490,0,0.168490,-0.066216,3.198267,1313.526611,927.406921,789.266663
23491,0,0.164906,-0.061557,3.204013,1313.511353,927.448120,789.325256
23492,0,0.167833,-0.065534,3.199226,1313.340088,927.227112,789.096924
23493,0,0.168986,-0.065440,3.198646,1313.487793,927.369995,789.231995
23494,0,0.164714,-0.063739,3.202163,1313.506104,927.469360,789.358398
23495,0,0.167872,-0.066315,3.198589,1313.381348,927.242798,789.109985
23496,0,0.168999,-0.065627,3.198552,1313.516846,927.414368,789.266907
23497,0,0.166195,-0.062747,3.201702,1313.643921,927.600830,789.442139
23498,0,0.165724,-0.062946,3.201762,1313.639893,927.584839,789.441040
23499,0,0.165189,-0.061094,3.203828,1313.503296,927.463440,789.359070
23500,0,0.168367,-0.063603,3.200743,1313.389648,927.275513,789.168518
23501,0,0.169176,-0.065924,3.198045,1313.559814,927.388428,789.263062
23502,0,0.168458,-0.065791,3.198753,1313.368530,927.240967,789.128174
23503,0,0.168884,-0.065398,3.198495,1313.520630,927.385071,789.224609
23504,0,0.169284,-0.065491,3.198438,1313.516846,927.419861,789.258118
23505,0,0.165965,-0.063396,3.201543,1313.679321,927.578125,789.428650
23506,0,0.168992,-0.065617,3.198473,1313.534912,927.405579,789.257202
23507,0,0.166779,-0.062342,3.201648,1313.653320,927.615540,789.463013
23508,0,0.169104,-0.065517,3.198319,1313.525391,927.400024,789.231323
23509,0,0.166303,-0.062459,3.201709,1313.632813,927.581177,789.442078
23510,0,0.169243,-0.065446,3.198256,1313.525024,927.388733,789.251099
23511,0,0.164530,-0.064172,3.202551,1313.509766,927.469604,789.323547
23512,0,0.165246,-0.061127,3.204187,1313.518188,927.442200,789.314880
23513,0,0.168960,-0.062719,3.200659,1313.420410,927.293396,789.187317
23514,0,0.161615,-0.063461,3.205592,1313.270142,927.221008,789.122742
23515,0,0.165877,-0.063095,3.201895,1313.642334,927.567688,789.423035
23516,0,0.168614,-0.063174,3.200640,1313.397705,927.263794,789.164490
23517,0,0.166340,-0.062322,3.201849,1313.624390,927.581299,789.439331
23518,0,0.168266,-0.066038,3.198883,1313.357300,927.279358,789.133362
23519,0,0.169371,-0.065485,3.198344,1313.522095,927.422546,789.279419
23520,0,0.168520,-0.062910,3.200874,1313.395752,927.280945,789.169983
23521,0,0.166098,-0.063061,3.201717,1313.656860,927.596558,789.438721
23522,0,0.169544,-0.064932,3.198445,1313.526123,927.403748,789.263245
23523,0,0.169150,-0.065338,3.198297,1313.526978,927.394470,789.244934
23524,0,0.165624,-0.063537,3.201397,1313.664551,927.610046,789.462402
23525,0,0.165091,-0.061156,3.203916,1313.503906,927.432434,789.337280
23526,0,0.168370,-0.063748,3.200672,1313.383301,927.294312,789.175903
23527,0,0.169052,-0.065448,3.198343,1313.551392,927.446472,789.276978
23528,0,0.168556,-0.063480,3.200579,1313.404541,927.289795,789.180969
23529,0,0.165994,-0.063370,3.201738,1313.671631,927.583679,789.428955
23530,0,0.165041,-0.061489,3.203901,1313.492310,927.468445,789.353699
23531,0,0.165604,-0.064252,3.202151,1313.126221,927.003357,788.928833
23532,0,0.165230,-0.060931,3.203992,1313.491333,927.453857,789.351013
23533,0,0.169396,-0.064729,3.198539,1313.544434,927.420532,789.264526
23534,0,0.164706,-0.063630,3.202117,1313.510986,927.482117,789.356018
23535,0,0.168354,-0.065530,3.199100,1313.347900,927.246460,789.137085
23536,0,0.166734,-0.062661,3.201592,1313.684448,927.627502,789.457031
23537,0,0.164568,-0.063891,3.202138,1313.523315,927.479126,789.351074
23538,0,0.168515,-0.063202,3.200740,1313.390991,927.276428,789.170715
23539,0,0.165348,-0.063876,3.201513,1313.670532,927.578918,789.431519
23540,0,0.167629,-0.065798,3.199137,1313.339600,927.212769,789.090759
23541,0,0.167970,-0.066396,3.198591,1313.373169,927.241028,789.111084
23542,0,0.166390,-0.062208,3.201726,1313.666382,927.589417,789.420349
23543,0,0.164879,-0.061720,3.203801,1313.497925,927.452698,789.354736
23544,0,0.165322,-0.060825,3.203800,1313.510376,927.463318,789.364075
23545,0,0.169499,-0.065209,3.198173,1313.544800,927.404175,789.258118
23546,0,0.168998,-0.065507,3.198408,1313.523071,927.416382,789.257568
23547,0,0.167853,-0.066695,3.198404,1313.401367,927.266235,789.129700
23548,0,0.168333,-0.065690,3.198882,1313.361816,927.245483,789.117859
23549,0,0.168388,-0.063615,3.200681,1313.385132,927.293945,789.181396
23550,0,0.166155,-0.063402,3.201658,1313.664185,927.591248,789.432922
23551,0,0.165693,-0.064319,3.201475,1313.694702,927.608948,789.437134
23552,0,0.170078,-0.064371,3.198556,1313.527222,927.422729,789.267334
23553,0,0.169193,-0.065801,3.198205,1313.535278,927.428284,789.273682
23554,0,0.164192,-0.063922,3.202034,1313.524170,927.462524,789.331055
23555,0,0.168274,-0.063663,3.200544,1313.406982,927.296143,789.188049
23556,0,0.168402,-0.063171,3.200768,1313.390259,927.273254,789.164124
23557,0,0.162066,-0.062053,3.205750,1313.244629,927.227478,789.120728
23558,0,0.165658,-0.063613,3.201721,1313.654053,927.602356,789.427429
23559,0,0.164921,-0.061518,3.203802,1313.505859,927.448425,789.355774
23560,0,0.168702,-0.065497,3.198690,1313.514648,927.411560,789.245972
23561,0,0.166076,-0.062823,3.201737,1313.639526,927.579712,789.427002
23562,0,0.166240,-0.063220,3.201640,1313.676392,927.585266,789.434021
23563,0,0.169088,-0.065452,3.198356,1313.525757,927.407715,789.247192
23564,0,0.165645,-0.063725,3.201707,1313.644653,927.594421,789.442749
23565,0,0.168805,-0.065684,3.198292,1313.528931,927.393677,789.249756
23566,0,0.165970,-0.063636,3.201545,1313.682251,927.602905,789.435303
23567,0,0.169548,-0.065117,3.198339,1313.528687,927.401428,789.253601
23568,0,0.168504,-0.063408,3.200694,1313.397949,927.294556,789.179749
23569,0,0.168977,-0.065816,3.198146,1313.530640,927.372925,789.237061
23570,0,0.169447,-0.065321,3.198164,1313.551025,927.421326,789.270935
23571,0,0.169711,-0.064503,3.198561,1313.542725,927.391541,789.241333
23572,0,0.167956,-0.066200,3.198883,1313.352661,927.259399,789.127136
23573,0,0.166208,-0.063032,3.201827,1313.676636,927.587158,789.426575
23574,0,0.165636,-0.064014,3.202238,1313.134644,926.993469,788.917480
23575,0,0.166498,-0.062176,3.201742,1313.662964,927.593445,789.426453
23576,0,0.165964,-0.062653,3.201392,1313.679810,927.581604,789.429688
23577,0,0.167854,-0.064226,3.200690,1313.388794,927.290894,789.180664
23578,0,0.169469,-0.064873,3.198434,1313.532715,927.413635,789.241882
23579,0,0.165685,-0.063749,3.201329,1313.668701,927.601685,789.447876
23580,0,0.165682,-0.063737,3.202273,1313.126587,926.991272,788.925415
23581,0,0.165024,-0.061566,3.204099,1313.519531,927.442078,789.313538
23582,0,0.169417,-0.065344,3.198255,1313.536133,927.424988,789.275269
23583,0,0.169627,-0.064973,3.198319,1313.541992,927.427734,789.274109
23584,0,0.168288,-0.065639,3.198769,1313.366211,927.232971,789.119751
23585,0,0.165667,-0.063356,3.201549,1313.656616,927.590271,789.437622
23586,0,0.168298,-0.063516,3.200593,1313.401245,927.275208,789.180054
23587,0,0.168376,-0.063296,3.200747,1313.384033,927.279419,789.173889
23588,0,0.162059,-0.061861,3.205689,1313.244629,927.219666,789.127380
23589,0,0.165811,-0.063716,3.201642,1313.658691,927.572876,789.426880
23590,0,0.169674,-0.065212,3.198126,1313.532227,927.408142,789.256775
23591,0,0.165434,-0.064387,3.201463,1313.686279,927.604248,789.431519
23592,0,0.169593,-0.065176,3.198087,1313.545532,927.395874,789.246887
23593,0,0.166097,-0.063179,3.201633,1313.693359,927.597107,789.411194
23594,0,0.168733,-0.063125,3.200514,1313.425415,927.317871,789.196045
23595,0,0.167842,-0.066022,3.198950,1313.346924,927.211792,789.087585
23596,0,0.165939,-0.063947,3.201714,1313.673096,927.604919,789.431274
23597,0,0.165686,-0.063811,3.201718,1313.663940,927.578064,789.416260
23598,0,0.168641,-0.066167,3.198082,1313.540649,927.410400,789.243347
23599,0,0.168312,-0.065463,3.199043,1313.362915,927.209045,789.093384
23600,0,0.164969,-0.060985,3.204027,1313.484131,927.451843,789.351624
23601,0,0.166109,-0.062509,3.201808,1313.634277,927.596680,789.446594
23602,0,0.164947,-0.061341,3.203878,1313.515503,927.439941,789.333191
23603,0,0.165863,-0.063048,3.201603,1313.651855,927.581787,789.438965
23604,0,0.161995,-0.062280,3.205467,1313.260132,927.195374,789.130310
23605,0,0.165024,-0.060863,3.203847,1313.500610,927.441467,789.350159
23606,0,0.168861,-0.065791,3.198148,1313.527832,927.411560,789.245483
23607,0,0.165529,-0.060708,3.203970,1313.510010,927.483032,789.361023
23608,0,0.161910,-0.062551,3.205712,1313.287354,927.186340,789.104370
23609,0,0.168840,-0.065711,3.198318,1313.552246,927.390076,789.248291
23610,0,0.164252,-0.064697,3.202206,1313.527954,927.488892,789.328613
23611,0,0.165912,-0.063096,3.201587,1313.636230,927.592468,789.450806
23612,0,0.161900,-0.062280,3.205617,1313.233154,927.223206,789.142578
23613,0,0.169044,-0.064982,3.198603,1313.522827,927.396729,789.255127
23614,0,0.168217,-0.066141,3.198772,1313.359741,927.262939,789.134216
23615,0,0.168307,-0.063344,3.200658,1313.400513,927.273560,789.173889
23616,0,0.165173,-0.061090,3.203947,1313.504639,927.450623,789.332947
23617,0,0.164715,-0.061014,3.204207,1313.472534,927.423279,789.312805
23618,0,0.165781,-0.063934,3.202385,1313.115845,927.013672,788.923401
23619,0,0.164134,-0.064156,3.202148,1313.520630,927.461060,789.331238
23620,0,0.135611,-0.120529,3.170012,1313.545532,927.536438,788.686584
23621,0,0.165938,-0.063345,3.201556,1313.643677,927.621521,789.457642
23622,0,0.169098,-0.065695,3.198285,1313.538208,927.417480,789.266357
23623,0,0.164396,-0.064091,3.202119,1313.515259,927.471497,789.339966
23624,0,0.169434,-0.065138,3.198300,1313.528687,927.400146,789.263367
23625,0,0.164707,-0.063586,3.202316,1313.510498,927.470825,789.333618
23626,0,0.164892,-0.061531,3.203860,1313.498657,927.453552,789.345947
23627,0,0.168395,-0.063056,3.200791,1313.380493,927.265137,789.158386
23628,0,0.168851,-0.066260,3.197997,1313.562012,927.429993,789.269836
23629,0,0.169622,-0.065218,3.198077,1313.548584,927.397522,789.273376
23630,0,0.168352,-0.063156,3.200709,1313.389526,927.274719,789.157532
23631,0,0.168491,-0.063367,3.200701,1313.392212,927.283630,789.174683
23632,0,0.165000,-0.061373,3.204111,1313.502075,927.435547,789.320618
23633,0,0.168338,-0.063231,3.200734,1313.402832,927.261963,789.162659
23634,0,0.168933,-0.063020,3.200680,1313.418457,927.357117,789.221558
23635,0,0.169238,-0.065375,3.198221,1313.540527,927.424316,789.258423
23636,0,0.169719,-0.064431,3.198453,1313.543335,927.372131,789.243774
23637,0,0.166236,-0.062896,3.201687,1313.675781,927.596741,789.419250
23638,0,0.168906,-0.065836,3.198222,1313.537964,927.414001,789.235596
23639,0,0.166025,-0.063048,3.201678,1313.635620,927.606873,789.445923
23640,0,0.164908,-0.063966,3.202268,1313.535034,927.474976,789.349609
23641,0,0.166067,-0.063623,3.201646,1313.688110,927.598511,789.434937
23642,0,0.166143,-0.063296,3.201625,1313.668457,927.597351,789.429749
23643,0,0.168121,-0.065717,3.198859,1313.355713,927.246765,789.121826
23644,0,0.167873,-0.066062,3.198673,1313.375732,927.233643,789.097900
23645,0,0.168313,-0.063673,3.200767,1313.389160,927.301147,789.183289
23646,0,0.168373,-0.063445,3.200730,1313.383789,927.308289,789.189819
